Type de fichier;Type de mouvement;Code client;Date et heure fichier;Numero de mouvement;Date de mouvement;Reference article;Numero de lot;Numero de serie;Quantite article;Reference secondaire;Code barre sur l'article;Designation article;Code fournisseur;Transporteur;Nombre UM;Type UM;Type de conditionnement;Nom livraison;Adresse1 livraison;Adresse2 livraison;Code postal livraison;Localite livraison;Code pays livraison;Tel livraison;Mail livraison;Contact livraison;Numero de palette;Millesime;Couleur du vin;Accise
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111720;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111726;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111729;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111730;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111749;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111750;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111751;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111752;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111753;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111819;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111833;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111847;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111900;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112098;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112108;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112114;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112245;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112247;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112249;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112270;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112277;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112278;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112285;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112286;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112289;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112431;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112434;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112438;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112523;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112527;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101482;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060110224;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111789;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111792;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111796;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111929;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111983;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060111987;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112161;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112162;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112163;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112168;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112169;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112174;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112177;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112323;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112333;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112336;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112482;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112590;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112593;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112594;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112596;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112599;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112610;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112615;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112617;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112618;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112623;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112627;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112664;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112666;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112667;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112752;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112753;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112756;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060112760;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101485;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060106856;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060106985;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060107013;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060107553;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060108712;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060108722;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060108725;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060108912;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060108926;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060108940;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060109009;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060109025;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060109241;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060109247;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060109250;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060109582;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060109588;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
MOUVEMENT;LV;EDI-WMS-SHIPPER-ID-001;20231017175848;21B01118;20230926;404-600-02;;224703060109672;1;;;YINGLI 410 / 36 - 14760w;YINGLI;;1;UN;PANNEAU;ZIEGLER;LOGISTIQUE ZIEGLER;;63000;CLERMONT FERRAND;FR;;;;S22E3383644P060101346;;;F
